query_id,model,dataset,query_format,chunk_strategy,rank,reciprocal_rank
MTSamples_412,BM25,MTSamples,natural_language,full,1,1.0
MTSamples_413,BM25,MTSamples,natural_language,full,1,1.0
MTSamples_414,BM25,MTSamples,natural_language,full,3,0.333333
MTSamples_415,BM25,MTSamples,natural_language,full,1,1.0
MTSamples_416,BM25,MTSamples,natural_language,full,1,1.0
MTSamples_417,BM25,MTSamples,natural_language,full,458,0.002183
MTSamples_418,BM25,MTSamples,natural_language,full,1,1.0
MTSamples_419,BM25,MTSamples,natural_language,full,1,1.0
MTSamples_420,BM25,MTSamples,natural_language,full,1,1.0
MTSamples_421,BM25,MTSamples,natural_language,full,1,1.0
MTSamples_422,BM25,MTSamples,natural_language,full,1,1.0
MTSamples_423,BM25,MTSamples,natural_language,full,1,1.0
MTSamples_424,BM25,MTSamples,natural_language,full,425,0.002353
MTSamples_425,BM25,MTSamples,natural_language,full,1,1.0
MTSamples_426,BM25,MTSamples,natural_language,full,1,1.0
MTSamples_427,BM25,MTSamples,natural_language,full,1,1.0
MTSamples_428,BM25,MTSamples,natural_language,full,1,1.0
MTSamples_429,BM25,MTSamples,natural_language,full,422,0.00237
MTSamples_430,BM25,MTSamples,natural_language,full,1,1.0
MTSamples_431,BM25,MTSamples,natural_language,full,1,1.0
MTSamples_432,BM25,MTSamples,natural_language,full,1,1.0
MTSamples_433,BM25,MTSamples,natural_language,full,1,1.0
MTSamples_434,BM25,MTSamples,natural_language,full,1,1.0
MTSamples_435,BM25,MTSamples,natural_language,full,1,1.0
MTSamples_436,BM25,MTSamples,natural_language,full,1,1.0
MTSamples_437,BM25,MTSamples,natural_language,full,1,1.0
MTSamples_438,BM25,MTSamples,natural_language,full,1,1.0
MTSamples_439,BM25,MTSamples,natural_language,full,1,1.0
MTSamples_440,BM25,MTSamples,natural_language,full,1,1.0
MTSamples_441,BM25,MTSamples,natural_language,full,1,1.0
MTSamples_442,BM25,MTSamples,natural_language,full,1,1.0
MTSamples_443,BM25,MTSamples,natural_language,full,1,1.0
MTSamples_444,BM25,MTSamples,natural_language,full,3,0.333333
MTSamples_445,BM25,MTSamples,natural_language,full,1,1.0
MTSamples_446,BM25,MTSamples,natural_language,full,1,1.0
MTSamples_447,BM25,MTSamples,natural_language,full,1,1.0
MTSamples_448,BM25,MTSamples,natural_language,full,1,1.0
MTSamples_449,BM25,MTSamples,natural_language,full,1,1.0
MTSamples_450,BM25,MTSamples,natural_language,full,2,0.5
MTSamples_451,BM25,MTSamples,natural_language,full,1,1.0
MTSamples_452,BM25,MTSamples,natural_language,full,1,1.0
MTSamples_453,BM25,MTSamples,natural_language,full,1,1.0
MTSamples_454,BM25,MTSamples,natural_language,full,1,1.0
MTSamples_455,BM25,MTSamples,natural_language,full,2,0.5
MTSamples_456,BM25,MTSamples,natural_language,full,2,0.5
MTSamples_457,BM25,MTSamples,natural_language,full,1,1.0
MTSamples_458,BM25,MTSamples,natural_language,full,1,1.0
MTSamples_459,BM25,MTSamples,natural_language,full,1,1.0
MTSamples_460,BM25,MTSamples,natural_language,full,490,0.002041
MTSamples_461,BM25,MTSamples,natural_language,full,1,1.0
MTSamples_462,BM25,MTSamples,natural_language,full,10,0.1
MTSamples_463,BM25,MTSamples,natural_language,full,1,1.0
MTSamples_464,BM25,MTSamples,natural_language,full,1,1.0
MTSamples_465,BM25,MTSamples,natural_language,full,2,0.5
MTSamples_466,BM25,MTSamples,natural_language,full,1,1.0
MTSamples_467,BM25,MTSamples,natural_language,full,1,1.0
MTSamples_468,BM25,MTSamples,natural_language,full,2,0.5
MTSamples_469,BM25,MTSamples,natural_language,full,1,1.0
MTSamples_470,BM25,MTSamples,natural_language,full,1,1.0
MTSamples_471,BM25,MTSamples,natural_language,full,1,1.0
MTSamples_472,BM25,MTSamples,natural_language,full,1,1.0
MTSamples_473,BM25,MTSamples,natural_language,full,1,1.0
MTSamples_474,BM25,MTSamples,natural_language,full,1,1.0
MTSamples_475,BM25,MTSamples,natural_language,full,1,1.0
MTSamples_476,BM25,MTSamples,natural_language,full,1,1.0
MTSamples_477,BM25,MTSamples,natural_language,full,114,0.008772
MTSamples_478,BM25,MTSamples,natural_language,full,1,1.0
MTSamples_479,BM25,MTSamples,natural_language,full,1,1.0
MTSamples_480,BM25,MTSamples,natural_language,full,1,1.0
MTSamples_481,BM25,MTSamples,natural_language,full,1,1.0
MTSamples_482,BM25,MTSamples,natural_language,full,1,1.0
MTSamples_483,BM25,MTSamples,natural_language,full,1,1.0
MTSamples_484,BM25,MTSamples,natural_language,full,1,1.0
MTSamples_485,BM25,MTSamples,natural_language,full,106,0.009434
MTSamples_486,BM25,MTSamples,natural_language,full,1,1.0
MTSamples_487,BM25,MTSamples,natural_language,full,1,1.0
MTSamples_488,BM25,MTSamples,natural_language,full,1,1.0
MTSamples_489,BM25,MTSamples,natural_language,full,1,1.0
MTSamples_490,BM25,MTSamples,natural_language,full,1,1.0
MTSamples_491,BM25,MTSamples,natural_language,full,1,1.0
MTSamples_492,BM25,MTSamples,natural_language,full,1,1.0
MTSamples_493,BM25,MTSamples,natural_language,full,1,1.0
MTSamples_494,BM25,MTSamples,natural_language,full,1,1.0
MTSamples_495,BM25,MTSamples,natural_language,full,1,1.0
MTSamples_496,BM25,MTSamples,natural_language,full,9,0.111111
MTSamples_497,BM25,MTSamples,natural_language,full,1,1.0
MTSamples_498,BM25,MTSamples,natural_language,full,1,1.0
MTSamples_499,BM25,MTSamples,natural_language,full,1,1.0
PMC-Patients_0,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_1,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_2,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_3,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_4,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_5,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_6,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_7,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_8,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_9,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_10,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_11,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_12,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_13,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_14,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_15,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_16,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_17,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_18,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_19,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_20,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_21,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_22,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_23,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_24,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_25,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_26,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_27,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_28,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_29,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_30,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_31,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_32,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_33,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_34,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_35,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_36,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_37,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_38,BM25,PMC-Patients,keyword,full,3,0.333333
PMC-Patients_39,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_40,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_41,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_42,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_43,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_44,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_45,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_46,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_47,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_48,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_49,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_50,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_51,BM25,PMC-Patients,keyword,full,2,0.5
PMC-Patients_52,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_53,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_54,BM25,PMC-Patients,keyword,full,16,0.0625
PMC-Patients_55,BM25,PMC-Patients,keyword,full,3,0.333333
PMC-Patients_56,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_57,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_58,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_59,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_60,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_61,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_62,BM25,PMC-Patients,keyword,full,3,0.333333
PMC-Patients_63,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_64,BM25,PMC-Patients,keyword,full,4,0.25
PMC-Patients_65,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_66,BM25,PMC-Patients,keyword,full,3,0.333333
PMC-Patients_67,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_68,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_69,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_70,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_71,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_72,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_73,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_74,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_75,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_76,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_77,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_78,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_79,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_80,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_81,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_82,BM25,PMC-Patients,keyword,full,2,0.5
PMC-Patients_83,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_84,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_85,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_86,BM25,PMC-Patients,keyword,full,7,0.142857
PMC-Patients_87,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_88,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_89,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_90,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_91,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_92,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_93,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_94,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_95,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_96,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_97,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_98,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_99,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_100,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_101,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_102,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_103,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_104,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_105,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_106,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_107,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_108,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_109,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_110,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_111,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_112,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_113,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_114,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_115,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_116,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_117,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_118,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_119,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_120,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_121,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_122,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_123,BM25,PMC-Patients,keyword,full,2,0.5
PMC-Patients_124,BM25,PMC-Patients,keyword,full,2,0.5
PMC-Patients_125,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_126,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_127,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_128,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_129,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_130,BM25,PMC-Patients,keyword,full,2,0.5
PMC-Patients_131,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_132,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_133,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_134,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_135,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_136,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_137,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_138,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_139,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_140,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_141,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_142,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_143,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_144,BM25,PMC-Patients,keyword,full,4,0.25
PMC-Patients_145,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_146,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_147,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_148,BM25,PMC-Patients,keyword,full,4,0.25
PMC-Patients_149,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_150,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_151,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_152,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_153,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_154,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_155,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_156,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_157,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_158,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_159,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_160,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_161,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_162,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_163,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_164,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_165,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_166,BM25,PMC-Patients,keyword,full,5,0.2
PMC-Patients_167,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_168,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_169,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_170,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_171,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_172,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_173,BM25,PMC-Patients,keyword,full,3,0.333333
PMC-Patients_174,BM25,PMC-Patients,keyword,full,7,0.142857
PMC-Patients_175,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_176,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_177,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_178,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_179,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_180,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_181,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_182,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_183,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_184,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_185,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_186,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_187,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_188,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_189,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_190,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_191,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_192,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_193,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_194,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_195,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_196,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_197,BM25,PMC-Patients,keyword,full,2,0.5
PMC-Patients_198,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_199,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_200,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_201,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_202,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_203,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_204,BM25,PMC-Patients,keyword,full,2,0.5
PMC-Patients_205,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_206,BM25,PMC-Patients,keyword,full,2,0.5
PMC-Patients_207,BM25,PMC-Patients,keyword,full,2,0.5
PMC-Patients_208,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_209,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_210,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_211,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_212,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_213,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_214,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_215,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_216,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_217,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_218,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_219,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_220,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_221,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_222,BM25,PMC-Patients,keyword,full,4,0.25
PMC-Patients_223,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_224,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_225,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_226,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_227,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_228,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_229,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_230,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_231,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_232,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_233,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_234,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_235,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_236,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_237,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_238,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_239,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_240,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_241,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_242,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_243,BM25,PMC-Patients,keyword,full,5,0.2
PMC-Patients_244,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_245,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_246,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_247,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_248,BM25,PMC-Patients,keyword,full,5,0.2
PMC-Patients_249,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_250,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_251,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_252,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_253,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_254,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_255,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_256,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_257,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_258,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_259,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_260,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_261,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_262,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_263,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_264,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_265,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_266,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_267,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_268,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_269,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_270,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_271,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_272,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_273,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_274,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_275,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_276,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_277,BM25,PMC-Patients,keyword,full,2,0.5
PMC-Patients_278,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_279,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_280,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_281,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_282,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_283,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_284,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_285,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_286,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_287,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_288,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_289,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_290,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_291,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_292,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_293,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_294,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_295,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_296,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_297,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_298,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_299,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_300,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_301,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_302,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_303,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_304,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_305,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_306,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_307,BM25,PMC-Patients,keyword,full,2,0.5
PMC-Patients_308,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_309,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_310,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_311,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_312,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_313,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_314,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_315,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_316,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_317,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_318,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_319,BM25,PMC-Patients,keyword,full,2,0.5
PMC-Patients_320,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_321,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_322,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_323,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_324,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_325,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_326,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_327,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_328,BM25,PMC-Patients,keyword,full,1,1.0
PMC-Patients_329,BM25,PMC-Patients,keyword,full,1,1.0
