query_id,model,dataset,query_format,chunk_strategy,rank,reciprocal_rank
PMC-Patients_254,Nomic-embed-text,PMC-Patients,keyword,full,1,1.0
PMC-Patients_255,Nomic-embed-text,PMC-Patients,keyword,full,1,1.0
PMC-Patients_256,Nomic-embed-text,PMC-Patients,keyword,full,3,0.333333
PMC-Patients_257,Nomic-embed-text,PMC-Patients,keyword,full,8,0.125
PMC-Patients_258,Nomic-embed-text,PMC-Patients,keyword,full,89,0.011236
PMC-Patients_259,Nomic-embed-text,PMC-Patients,keyword,full,5,0.2
PMC-Patients_260,Nomic-embed-text,PMC-Patients,keyword,full,14,0.071429
PMC-Patients_261,Nomic-embed-text,PMC-Patients,keyword,full,1,1.0
PMC-Patients_262,Nomic-embed-text,PMC-Patients,keyword,full,1,1.0
PMC-Patients_263,Nomic-embed-text,PMC-Patients,keyword,full,1,1.0
PMC-Patients_264,Nomic-embed-text,PMC-Patients,keyword,full,1,1.0
PMC-Patients_265,Nomic-embed-text,PMC-Patients,keyword,full,1,1.0
PMC-Patients_266,Nomic-embed-text,PMC-Patients,keyword,full,64,0.015625
PMC-Patients_267,Nomic-embed-text,PMC-Patients,keyword,full,44,0.022727
PMC-Patients_268,Nomic-embed-text,PMC-Patients,keyword,full,18,0.055556
PMC-Patients_269,Nomic-embed-text,PMC-Patients,keyword,full,4,0.25
PMC-Patients_270,Nomic-embed-text,PMC-Patients,keyword,full,1,1.0
PMC-Patients_271,Nomic-embed-text,PMC-Patients,keyword,full,271,0.00369
PMC-Patients_272,Nomic-embed-text,PMC-Patients,keyword,full,1,1.0
PMC-Patients_273,Nomic-embed-text,PMC-Patients,keyword,full,3,0.333333
PMC-Patients_274,Nomic-embed-text,PMC-Patients,keyword,full,5,0.2
PMC-Patients_275,Nomic-embed-text,PMC-Patients,keyword,full,1,1.0
PMC-Patients_276,Nomic-embed-text,PMC-Patients,keyword,full,2,0.5
PMC-Patients_277,Nomic-embed-text,PMC-Patients,keyword,full,17,0.058824
PMC-Patients_278,Nomic-embed-text,PMC-Patients,keyword,full,1,1.0
PMC-Patients_279,Nomic-embed-text,PMC-Patients,keyword,full,1,1.0
PMC-Patients_280,Nomic-embed-text,PMC-Patients,keyword,full,1,1.0
PMC-Patients_281,Nomic-embed-text,PMC-Patients,keyword,full,1,1.0
PMC-Patients_282,Nomic-embed-text,PMC-Patients,keyword,full,1,1.0
PMC-Patients_283,Nomic-embed-text,PMC-Patients,keyword,full,1,1.0
PMC-Patients_284,Nomic-embed-text,PMC-Patients,keyword,full,144,0.006944
PMC-Patients_285,Nomic-embed-text,PMC-Patients,keyword,full,1,1.0
PMC-Patients_286,Nomic-embed-text,PMC-Patients,keyword,full,2,0.5
PMC-Patients_287,Nomic-embed-text,PMC-Patients,keyword,full,1,1.0
PMC-Patients_288,Nomic-embed-text,PMC-Patients,keyword,full,4,0.25
PMC-Patients_289,Nomic-embed-text,PMC-Patients,keyword,full,1,1.0
PMC-Patients_290,Nomic-embed-text,PMC-Patients,keyword,full,3,0.333333
PMC-Patients_291,Nomic-embed-text,PMC-Patients,keyword,full,39,0.025641
PMC-Patients_292,Nomic-embed-text,PMC-Patients,keyword,full,1,1.0
PMC-Patients_293,Nomic-embed-text,PMC-Patients,keyword,full,196,0.005102
PMC-Patients_294,Nomic-embed-text,PMC-Patients,keyword,full,1,1.0
PMC-Patients_295,Nomic-embed-text,PMC-Patients,keyword,full,7,0.142857
PMC-Patients_296,Nomic-embed-text,PMC-Patients,keyword,full,1,1.0
PMC-Patients_297,Nomic-embed-text,PMC-Patients,keyword,full,1,1.0
PMC-Patients_298,Nomic-embed-text,PMC-Patients,keyword,full,1,1.0
PMC-Patients_299,Nomic-embed-text,PMC-Patients,keyword,full,1,1.0
PMC-Patients_300,Nomic-embed-text,PMC-Patients,keyword,full,4,0.25
PMC-Patients_301,Nomic-embed-text,PMC-Patients,keyword,full,1,1.0
PMC-Patients_302,Nomic-embed-text,PMC-Patients,keyword,full,1,1.0
PMC-Patients_303,Nomic-embed-text,PMC-Patients,keyword,full,1,1.0
PMC-Patients_304,Nomic-embed-text,PMC-Patients,keyword,full,61,0.016393
PMC-Patients_305,Nomic-embed-text,PMC-Patients,keyword,full,14,0.071429
PMC-Patients_306,Nomic-embed-text,PMC-Patients,keyword,full,1,1.0
PMC-Patients_307,Nomic-embed-text,PMC-Patients,keyword,full,394,0.002538
PMC-Patients_308,Nomic-embed-text,PMC-Patients,keyword,full,1,1.0
PMC-Patients_309,Nomic-embed-text,PMC-Patients,keyword,full,1,1.0
PMC-Patients_310,Nomic-embed-text,PMC-Patients,keyword,full,1,1.0
PMC-Patients_311,Nomic-embed-text,PMC-Patients,keyword,full,1,1.0
PMC-Patients_312,Nomic-embed-text,PMC-Patients,keyword,full,1,1.0
PMC-Patients_313,Nomic-embed-text,PMC-Patients,keyword,full,1,1.0
PMC-Patients_314,Nomic-embed-text,PMC-Patients,keyword,full,1,1.0
PMC-Patients_315,Nomic-embed-text,PMC-Patients,keyword,full,5,0.2
PMC-Patients_316,Nomic-embed-text,PMC-Patients,keyword,full,8,0.125
PMC-Patients_317,Nomic-embed-text,PMC-Patients,keyword,full,1,1.0
PMC-Patients_318,Nomic-embed-text,PMC-Patients,keyword,full,1,1.0
PMC-Patients_319,Nomic-embed-text,PMC-Patients,keyword,full,188,0.005319
PMC-Patients_320,Nomic-embed-text,PMC-Patients,keyword,full,45,0.022222
PMC-Patients_321,Nomic-embed-text,PMC-Patients,keyword,full,25,0.04
PMC-Patients_322,Nomic-embed-text,PMC-Patients,keyword,full,1,1.0
PMC-Patients_323,Nomic-embed-text,PMC-Patients,keyword,full,3,0.333333
PMC-Patients_324,Nomic-embed-text,PMC-Patients,keyword,full,1,1.0
PMC-Patients_325,Nomic-embed-text,PMC-Patients,keyword,full,7,0.142857
PMC-Patients_326,Nomic-embed-text,PMC-Patients,keyword,full,1,1.0
PMC-Patients_327,Nomic-embed-text,PMC-Patients,keyword,full,11,0.090909
PMC-Patients_328,Nomic-embed-text,PMC-Patients,keyword,full,92,0.01087
PMC-Patients_329,Nomic-embed-text,PMC-Patients,keyword,full,189,0.005291
PMC-Patients_330,Nomic-embed-text,PMC-Patients,keyword,full,2,0.5
PMC-Patients_331,Nomic-embed-text,PMC-Patients,keyword,full,1,1.0
PMC-Patients_332,Nomic-embed-text,PMC-Patients,keyword,full,1,1.0
PMC-Patients_333,Nomic-embed-text,PMC-Patients,keyword,full,1,1.0
PMC-Patients_334,Nomic-embed-text,PMC-Patients,keyword,full,1,1.0
PMC-Patients_335,Nomic-embed-text,PMC-Patients,keyword,full,78,0.012821
PMC-Patients_336,Nomic-embed-text,PMC-Patients,keyword,full,1,1.0
PMC-Patients_337,Nomic-embed-text,PMC-Patients,keyword,full,1,1.0
PMC-Patients_338,Nomic-embed-text,PMC-Patients,keyword,full,220,0.004545
PMC-Patients_339,Nomic-embed-text,PMC-Patients,keyword,full,100,0.01
PMC-Patients_340,Nomic-embed-text,PMC-Patients,keyword,full,18,0.055556
PMC-Patients_341,Nomic-embed-text,PMC-Patients,keyword,full,46,0.021739
PMC-Patients_342,Nomic-embed-text,PMC-Patients,keyword,full,1,1.0
PMC-Patients_343,Nomic-embed-text,PMC-Patients,keyword,full,4,0.25
PMC-Patients_344,Nomic-embed-text,PMC-Patients,keyword,full,1,1.0
PMC-Patients_345,Nomic-embed-text,PMC-Patients,keyword,full,10,0.1
PMC-Patients_346,Nomic-embed-text,PMC-Patients,keyword,full,4,0.25
PMC-Patients_347,Nomic-embed-text,PMC-Patients,keyword,full,2,0.5
PMC-Patients_348,Nomic-embed-text,PMC-Patients,keyword,full,1,1.0
PMC-Patients_349,Nomic-embed-text,PMC-Patients,keyword,full,2,0.5
PMC-Patients_350,Nomic-embed-text,PMC-Patients,keyword,full,135,0.007407
PMC-Patients_351,Nomic-embed-text,PMC-Patients,keyword,full,225,0.004444
PMC-Patients_352,Nomic-embed-text,PMC-Patients,keyword,full,1,1.0
PMC-Patients_353,Nomic-embed-text,PMC-Patients,keyword,full,1,1.0
PMC-Patients_354,Nomic-embed-text,PMC-Patients,keyword,full,469,0.002132
PMC-Patients_355,Nomic-embed-text,PMC-Patients,keyword,full,1,1.0
PMC-Patients_356,Nomic-embed-text,PMC-Patients,keyword,full,8,0.125
PMC-Patients_357,Nomic-embed-text,PMC-Patients,keyword,full,11,0.090909
PMC-Patients_358,Nomic-embed-text,PMC-Patients,keyword,full,1,1.0
PMC-Patients_359,Nomic-embed-text,PMC-Patients,keyword,full,1,1.0
PMC-Patients_360,Nomic-embed-text,PMC-Patients,keyword,full,18,0.055556
PMC-Patients_361,Nomic-embed-text,PMC-Patients,keyword,full,1,1.0
PMC-Patients_362,Nomic-embed-text,PMC-Patients,keyword,full,149,0.006711
PMC-Patients_363,Nomic-embed-text,PMC-Patients,keyword,full,373,0.002681
PMC-Patients_364,Nomic-embed-text,PMC-Patients,keyword,full,1,1.0
PMC-Patients_365,Nomic-embed-text,PMC-Patients,keyword,full,2,0.5
PMC-Patients_366,Nomic-embed-text,PMC-Patients,keyword,full,22,0.045455
PMC-Patients_367,Nomic-embed-text,PMC-Patients,keyword,full,362,0.002762
PMC-Patients_368,Nomic-embed-text,PMC-Patients,keyword,full,1,1.0
PMC-Patients_369,Nomic-embed-text,PMC-Patients,keyword,full,152,0.006579
PMC-Patients_370,Nomic-embed-text,PMC-Patients,keyword,full,1,1.0
PMC-Patients_371,Nomic-embed-text,PMC-Patients,keyword,full,1,1.0
PMC-Patients_372,Nomic-embed-text,PMC-Patients,keyword,full,6,0.166667
PMC-Patients_373,Nomic-embed-text,PMC-Patients,keyword,full,22,0.045455
PMC-Patients_374,Nomic-embed-text,PMC-Patients,keyword,full,1,1.0
PMC-Patients_375,Nomic-embed-text,PMC-Patients,keyword,full,1,1.0
PMC-Patients_376,Nomic-embed-text,PMC-Patients,keyword,full,1,1.0
PMC-Patients_377,Nomic-embed-text,PMC-Patients,keyword,full,1,1.0
PMC-Patients_378,Nomic-embed-text,PMC-Patients,keyword,full,3,0.333333
PMC-Patients_379,Nomic-embed-text,PMC-Patients,keyword,full,1,1.0
PMC-Patients_380,Nomic-embed-text,PMC-Patients,keyword,full,20,0.05
PMC-Patients_381,Nomic-embed-text,PMC-Patients,keyword,full,2,0.5
PMC-Patients_382,Nomic-embed-text,PMC-Patients,keyword,full,449,0.002227
PMC-Patients_383,Nomic-embed-text,PMC-Patients,keyword,full,1,1.0
PMC-Patients_384,Nomic-embed-text,PMC-Patients,keyword,full,1,1.0
PMC-Patients_385,Nomic-embed-text,PMC-Patients,keyword,full,124,0.008065
PMC-Patients_386,Nomic-embed-text,PMC-Patients,keyword,full,1,1.0
PMC-Patients_387,Nomic-embed-text,PMC-Patients,keyword,full,1,1.0
PMC-Patients_388,Nomic-embed-text,PMC-Patients,keyword,full,70,0.014286
PMC-Patients_389,Nomic-embed-text,PMC-Patients,keyword,full,1,1.0
PMC-Patients_390,Nomic-embed-text,PMC-Patients,keyword,full,10,0.1
PMC-Patients_391,Nomic-embed-text,PMC-Patients,keyword,full,231,0.004329
PMC-Patients_392,Nomic-embed-text,PMC-Patients,keyword,full,1,1.0
PMC-Patients_393,Nomic-embed-text,PMC-Patients,keyword,full,11,0.090909
PMC-Patients_394,Nomic-embed-text,PMC-Patients,keyword,full,1,1.0
PMC-Patients_395,Nomic-embed-text,PMC-Patients,keyword,full,1,1.0
PMC-Patients_396,Nomic-embed-text,PMC-Patients,keyword,full,1,1.0
PMC-Patients_397,Nomic-embed-text,PMC-Patients,keyword,full,191,0.005236
PMC-Patients_398,Nomic-embed-text,PMC-Patients,keyword,full,1,1.0
PMC-Patients_399,Nomic-embed-text,PMC-Patients,keyword,full,164,0.006098
PMC-Patients_400,Nomic-embed-text,PMC-Patients,keyword,full,47,0.021277
PMC-Patients_401,Nomic-embed-text,PMC-Patients,keyword,full,302,0.003311
PMC-Patients_402,Nomic-embed-text,PMC-Patients,keyword,full,1,1.0
PMC-Patients_403,Nomic-embed-text,PMC-Patients,keyword,full,9,0.111111
PMC-Patients_404,Nomic-embed-text,PMC-Patients,keyword,full,1,1.0
PMC-Patients_405,Nomic-embed-text,PMC-Patients,keyword,full,1,1.0
PMC-Patients_406,Nomic-embed-text,PMC-Patients,keyword,full,183,0.005464
PMC-Patients_407,Nomic-embed-text,PMC-Patients,keyword,full,9,0.111111
PMC-Patients_408,Nomic-embed-text,PMC-Patients,keyword,full,24,0.041667
PMC-Patients_409,Nomic-embed-text,PMC-Patients,keyword,full,1,1.0
PMC-Patients_410,Nomic-embed-text,PMC-Patients,keyword,full,5,0.2
PMC-Patients_411,Nomic-embed-text,PMC-Patients,keyword,full,9,0.111111
PMC-Patients_412,Nomic-embed-text,PMC-Patients,keyword,full,1,1.0
PMC-Patients_413,Nomic-embed-text,PMC-Patients,keyword,full,10,0.1
PMC-Patients_414,Nomic-embed-text,PMC-Patients,keyword,full,34,0.029412
PMC-Patients_415,Nomic-embed-text,PMC-Patients,keyword,full,13,0.076923
PMC-Patients_416,Nomic-embed-text,PMC-Patients,keyword,full,1,1.0
PMC-Patients_417,Nomic-embed-text,PMC-Patients,keyword,full,23,0.043478
PMC-Patients_418,Nomic-embed-text,PMC-Patients,keyword,full,49,0.020408
PMC-Patients_419,Nomic-embed-text,PMC-Patients,keyword,full,2,0.5
PMC-Patients_420,Nomic-embed-text,PMC-Patients,keyword,full,2,0.5
PMC-Patients_421,Nomic-embed-text,PMC-Patients,keyword,full,42,0.02381
PMC-Patients_422,Nomic-embed-text,PMC-Patients,keyword,full,10,0.1
PMC-Patients_423,Nomic-embed-text,PMC-Patients,keyword,full,2,0.5
PMC-Patients_424,Nomic-embed-text,PMC-Patients,keyword,full,19,0.052632
PMC-Patients_425,Nomic-embed-text,PMC-Patients,keyword,full,2,0.5
PMC-Patients_426,Nomic-embed-text,PMC-Patients,keyword,full,69,0.014493
PMC-Patients_427,Nomic-embed-text,PMC-Patients,keyword,full,4,0.25
PMC-Patients_428,Nomic-embed-text,PMC-Patients,keyword,full,6,0.166667
PMC-Patients_429,Nomic-embed-text,PMC-Patients,keyword,full,1,1.0
PMC-Patients_430,Nomic-embed-text,PMC-Patients,keyword,full,13,0.076923
PMC-Patients_431,Nomic-embed-text,PMC-Patients,keyword,full,1,1.0
PMC-Patients_432,Nomic-embed-text,PMC-Patients,keyword,full,1,1.0
PMC-Patients_433,Nomic-embed-text,PMC-Patients,keyword,full,17,0.058824
PMC-Patients_434,Nomic-embed-text,PMC-Patients,keyword,full,1,1.0
PMC-Patients_435,Nomic-embed-text,PMC-Patients,keyword,full,1,1.0
PMC-Patients_436,Nomic-embed-text,PMC-Patients,keyword,full,1,1.0
PMC-Patients_437,Nomic-embed-text,PMC-Patients,keyword,full,19,0.052632
PMC-Patients_438,Nomic-embed-text,PMC-Patients,keyword,full,4,0.25
PMC-Patients_439,Nomic-embed-text,PMC-Patients,keyword,full,6,0.166667
PMC-Patients_440,Nomic-embed-text,PMC-Patients,keyword,full,153,0.006536
PMC-Patients_441,Nomic-embed-text,PMC-Patients,keyword,full,1,1.0
PMC-Patients_442,Nomic-embed-text,PMC-Patients,keyword,full,16,0.0625
PMC-Patients_443,Nomic-embed-text,PMC-Patients,keyword,full,10,0.1
PMC-Patients_444,Nomic-embed-text,PMC-Patients,keyword,full,5,0.2
PMC-Patients_445,Nomic-embed-text,PMC-Patients,keyword,full,13,0.076923
PMC-Patients_446,Nomic-embed-text,PMC-Patients,keyword,full,27,0.037037
PMC-Patients_447,Nomic-embed-text,PMC-Patients,keyword,full,3,0.333333
PMC-Patients_448,Nomic-embed-text,PMC-Patients,keyword,full,90,0.011111
PMC-Patients_449,Nomic-embed-text,PMC-Patients,keyword,full,1,1.0
PMC-Patients_450,Nomic-embed-text,PMC-Patients,keyword,full,163,0.006135
PMC-Patients_451,Nomic-embed-text,PMC-Patients,keyword,full,2,0.5
PMC-Patients_452,Nomic-embed-text,PMC-Patients,keyword,full,378,0.002646
PMC-Patients_453,Nomic-embed-text,PMC-Patients,keyword,full,1,1.0
PMC-Patients_454,Nomic-embed-text,PMC-Patients,keyword,full,1,1.0
PMC-Patients_455,Nomic-embed-text,PMC-Patients,keyword,full,6,0.166667
PMC-Patients_456,Nomic-embed-text,PMC-Patients,keyword,full,34,0.029412
PMC-Patients_457,Nomic-embed-text,PMC-Patients,keyword,full,54,0.018519
PMC-Patients_458,Nomic-embed-text,PMC-Patients,keyword,full,1,1.0
PMC-Patients_459,Nomic-embed-text,PMC-Patients,keyword,full,1,1.0
PMC-Patients_460,Nomic-embed-text,PMC-Patients,keyword,full,47,0.021277
PMC-Patients_461,Nomic-embed-text,PMC-Patients,keyword,full,14,0.071429
PMC-Patients_462,Nomic-embed-text,PMC-Patients,keyword,full,162,0.006173
PMC-Patients_463,Nomic-embed-text,PMC-Patients,keyword,full,20,0.05
PMC-Patients_464,Nomic-embed-text,PMC-Patients,keyword,full,140,0.007143
PMC-Patients_465,Nomic-embed-text,PMC-Patients,keyword,full,3,0.333333
PMC-Patients_466,Nomic-embed-text,PMC-Patients,keyword,full,79,0.012658
PMC-Patients_467,Nomic-embed-text,PMC-Patients,keyword,full,1,1.0
PMC-Patients_468,Nomic-embed-text,PMC-Patients,keyword,full,1,1.0
PMC-Patients_469,Nomic-embed-text,PMC-Patients,keyword,full,1,1.0
PMC-Patients_470,Nomic-embed-text,PMC-Patients,keyword,full,2,0.5
PMC-Patients_471,Nomic-embed-text,PMC-Patients,keyword,full,1,1.0
PMC-Patients_472,Nomic-embed-text,PMC-Patients,keyword,full,1,1.0
PMC-Patients_473,Nomic-embed-text,PMC-Patients,keyword,full,1,1.0
PMC-Patients_474,Nomic-embed-text,PMC-Patients,keyword,full,6,0.166667
PMC-Patients_475,Nomic-embed-text,PMC-Patients,keyword,full,9,0.111111
PMC-Patients_476,Nomic-embed-text,PMC-Patients,keyword,full,21,0.047619
PMC-Patients_477,Nomic-embed-text,PMC-Patients,keyword,full,13,0.076923
PMC-Patients_478,Nomic-embed-text,PMC-Patients,keyword,full,7,0.142857
PMC-Patients_479,Nomic-embed-text,PMC-Patients,keyword,full,1,1.0
PMC-Patients_480,Nomic-embed-text,PMC-Patients,keyword,full,1,1.0
PMC-Patients_481,Nomic-embed-text,PMC-Patients,keyword,full,1,1.0
PMC-Patients_482,Nomic-embed-text,PMC-Patients,keyword,full,289,0.00346
PMC-Patients_483,Nomic-embed-text,PMC-Patients,keyword,full,1,1.0
PMC-Patients_484,Nomic-embed-text,PMC-Patients,keyword,full,2,0.5
PMC-Patients_485,Nomic-embed-text,PMC-Patients,keyword,full,3,0.333333
PMC-Patients_486,Nomic-embed-text,PMC-Patients,keyword,full,1,1.0
PMC-Patients_487,Nomic-embed-text,PMC-Patients,keyword,full,1,1.0
PMC-Patients_488,Nomic-embed-text,PMC-Patients,keyword,full,1,1.0
PMC-Patients_489,Nomic-embed-text,PMC-Patients,keyword,full,3,0.333333
PMC-Patients_490,Nomic-embed-text,PMC-Patients,keyword,full,173,0.00578
PMC-Patients_491,Nomic-embed-text,PMC-Patients,keyword,full,353,0.002833
PMC-Patients_492,Nomic-embed-text,PMC-Patients,keyword,full,1,1.0
PMC-Patients_493,Nomic-embed-text,PMC-Patients,keyword,full,375,0.002667
PMC-Patients_494,Nomic-embed-text,PMC-Patients,keyword,full,1,1.0
PMC-Patients_495,Nomic-embed-text,PMC-Patients,keyword,full,114,0.008772
PMC-Patients_496,Nomic-embed-text,PMC-Patients,keyword,full,1,1.0
PMC-Patients_497,Nomic-embed-text,PMC-Patients,keyword,full,211,0.004739
PMC-Patients_498,Nomic-embed-text,PMC-Patients,keyword,full,1,1.0
PMC-Patients_499,Nomic-embed-text,PMC-Patients,keyword,full,1,1.0
PMC-Patients_0,Nomic-embed-text,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_1,Nomic-embed-text,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_2,Nomic-embed-text,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_3,Nomic-embed-text,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_4,Nomic-embed-text,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_5,Nomic-embed-text,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_6,Nomic-embed-text,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_7,Nomic-embed-text,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_8,Nomic-embed-text,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_9,Nomic-embed-text,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_10,Nomic-embed-text,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_11,Nomic-embed-text,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_12,Nomic-embed-text,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_13,Nomic-embed-text,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_14,Nomic-embed-text,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_15,Nomic-embed-text,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_16,Nomic-embed-text,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_17,Nomic-embed-text,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_18,Nomic-embed-text,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_19,Nomic-embed-text,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_20,Nomic-embed-text,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_21,Nomic-embed-text,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_22,Nomic-embed-text,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_23,Nomic-embed-text,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_24,Nomic-embed-text,PMC-Patients,natural_language,full,2,0.5
PMC-Patients_25,Nomic-embed-text,PMC-Patients,natural_language,full,5,0.2
PMC-Patients_26,Nomic-embed-text,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_27,Nomic-embed-text,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_28,Nomic-embed-text,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_29,Nomic-embed-text,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_30,Nomic-embed-text,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_31,Nomic-embed-text,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_32,Nomic-embed-text,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_33,Nomic-embed-text,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_34,Nomic-embed-text,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_35,Nomic-embed-text,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_36,Nomic-embed-text,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_37,Nomic-embed-text,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_38,Nomic-embed-text,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_39,Nomic-embed-text,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_40,Nomic-embed-text,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_41,Nomic-embed-text,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_42,Nomic-embed-text,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_43,Nomic-embed-text,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_44,Nomic-embed-text,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_45,Nomic-embed-text,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_46,Nomic-embed-text,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_47,Nomic-embed-text,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_48,Nomic-embed-text,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_49,Nomic-embed-text,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_50,Nomic-embed-text,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_51,Nomic-embed-text,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_52,Nomic-embed-text,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_53,Nomic-embed-text,PMC-Patients,natural_language,full,3,0.333333
PMC-Patients_54,Nomic-embed-text,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_55,Nomic-embed-text,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_56,Nomic-embed-text,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_57,Nomic-embed-text,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_58,Nomic-embed-text,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_59,Nomic-embed-text,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_60,Nomic-embed-text,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_61,Nomic-embed-text,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_62,Nomic-embed-text,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_63,Nomic-embed-text,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_64,Nomic-embed-text,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_65,Nomic-embed-text,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_66,Nomic-embed-text,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_67,Nomic-embed-text,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_68,Nomic-embed-text,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_69,Nomic-embed-text,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_70,Nomic-embed-text,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_71,Nomic-embed-text,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_72,Nomic-embed-text,PMC-Patients,natural_language,full,15,0.066667
PMC-Patients_73,Nomic-embed-text,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_74,Nomic-embed-text,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_75,Nomic-embed-text,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_76,Nomic-embed-text,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_77,Nomic-embed-text,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_78,Nomic-embed-text,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_79,Nomic-embed-text,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_80,Nomic-embed-text,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_81,Nomic-embed-text,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_82,Nomic-embed-text,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_83,Nomic-embed-text,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_84,Nomic-embed-text,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_85,Nomic-embed-text,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_86,Nomic-embed-text,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_87,Nomic-embed-text,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_88,Nomic-embed-text,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_89,Nomic-embed-text,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_90,Nomic-embed-text,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_91,Nomic-embed-text,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_92,Nomic-embed-text,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_93,Nomic-embed-text,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_94,Nomic-embed-text,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_95,Nomic-embed-text,PMC-Patients,natural_language,full,1,1.0
PMC-Patients_96,Nomic-embed-text,PMC-Patients,natural_language,full,2,0.5
PMC-Patients_97,Nomic-embed-text,PMC-Patients,natural_language,full,1,1.0
